canonical_duty_id,sentence_text,sentence_text_norm
86501ae3e1481ec274c6a9643f6265fc74a7acf0,"Establishes criteria, policies, and procedures for executing and managing Air Force EPME programs to ensure Department of the Air Force (DAF) wide standardized program implementation and administration.",establishes criteria  policies  and procedures for executing and managing air force epme programs to ensure department of the air force  daf  wide standardized program implementation and administration
8befca2f82a6d11fa439af7d2685bb55f6fc5d35,Trains Affiliated School Liaisons (ASL) on management of EPME electronic faculty folders.,trains affiliated school liaisons  asl  on management of epme electronic faculty folders
33d6bcfafe51c0df2c8b115842c9e0504decd694,Advises commandants on all matters pertaining to EPME policy and procedures.,advises commandants on all matters pertaining to epme policy and procedures
667dd380873c3e9c20718f57f4ca7e9c83f6f691,Conducts periodic inspection of school activities and assists schools in deficiency corrections,conducts periodic inspection of school activities and assists schools in deficiency corrections
172bf1267b3d297954223a56436bd2085b35aa56,"Designs, researches, develops, implements, manages, and distributes quality EPME course. content, instructional methodology, student reading design, and evaluation instruments.",designs  researches  develops  implements  manages  and distributes quality epme course  content  instructional methodology  student reading design  and evaluation instruments
e9d1f1aa06c1e85802b0cc3bca9af875d9ca880b,"Reviews and revises educational materials to ensure currency, relevancy, and accuracy.",reviews and revises educational materials to ensure currency  relevancy  and accuracy
922df9efa7313d1b1e51e4dee99e744594390474,Seeks and responds to instructor feedback and recommendations on curriculum matters and implements revisions as needed.,seeks and responds to instructor feedback and recommendations on curriculum matters and implements revisions as needed
cf5c8f7a2cd6c8529637f3c237a05f477fa63965,Evaluates and analyzes the overall effectiveness of EPME courses.,evaluates and analyzes the overall effectiveness of epme courses
ce7158792657324da9693bf59ea5f54a452aef61,Coordinates and conducts in-service training with commandants and instructors on curriculum.,coordinates and conducts in service training with commandants and instructors on curriculum
21fa9f12786c5e0878611e973c2c63d28c10e89a,"Reviews, maintains, and updates student learning management systems to reflect current curriculum.",reviews  maintains  and updates student learning management systems to reflect current curriculum
25a2f7e2f0e14ae48bf941fdf6f606b685fd58d2,Advises schoolhouses and academies on all curriculum matters.,advises schoolhouses and academies on all curriculum matters
5d155a42b1068a99c65cfd66804a61a180d23a52,"Advises commanders, supervisors, and enlisted personnel on force management programs as well as EPCE and enhancement opportunities.",advises commanders  supervisors  and enlisted personnel on force management programs as well as epce and enhancement opportunities
97311d62ae96d4797f05cd0d0f4a22a7bcf6f729,Facilitates IDS and provides informational guidance on career decisions.,facilitates ids and provides informational guidance on career decisions
480e971f4b05bee973ac23e3828b084d28453c9b,Monitors mandatory pay and benefits briefings program to ensure Airmen are briefed at appropriate intervals.,monitors mandatory pay and benefits briefings program to ensure airmen are briefed at appropriate intervals
706da22fcbf21bf5b4f26d67240aaa412accb19e,Assists unit-level commanders and superintendents in the development of front-line supervisors by creating learning opportunities to support desired audience.,assists unit level commanders and superintendents in the development of front line supervisors by creating learning opportunities to support desired audience
767c584fb5bacacd0a453093a9dd72c17d70f52f,Advises separating enlisted personnel on Air Force Reserve and Air National Guard program benefits and opportunities.,advises separating enlisted personnel on air force reserve and air national guard program benefits and opportunities
f87b1fc97a0f0f0f7b6de4c686a5f5eb9b05ab7f,"Assists supervisors and commanders in counseling enlisted personnel on reenlistment opportunities, retraining, and benefits.",assists supervisors and commanders in counseling enlisted personnel on reenlistment opportunities  retraining  and benefits
f9492f21553775720cf028a155b507cc41741100,Monitors force management initiatives.,monitors force management initiatives
f85d11be4fd406e442c6157415ab66f6c50c3380,"Assists the Force Support Squadron (FSS) in the dissemination of information on personnel programs, new guidance that affects the base populace, advertisement, education, and execution of programs to meet AF objectives.",assists the force support squadron  fss  in the dissemination of information on personnel programs  new guidance that affects the base populace  advertisement  education  and execution of programs to meet af objectives
85184c25d6d1556c9e912cc178e3f41d80a25dae,Works with Air Reserve Component (ARC) counterparts and recruiters to advertise benefits and opportunities of Reserve and Guard duty.,works with air reserve component  arc  counterparts and recruiters to advertise benefits and opportunities of reserve and guard duty
8259279fb659d79ac420c8c75bc4ae8df52ef153,Prepares and distributes publicity to airmen contemplating a career decision.,prepares and distributes publicity to airmen contemplating a career decision
fdae3ff812d58102b7b921c3bc3b43539cd47141,"Plans, organizes, and directs FCs.",plans  organizes  and directs fcs
cf2665068be9d8b142b35da11d32c9b45f633f84,"Plans and organizes requirements for facilities, space equipment, visual aids, and supplies.",plans and organizes requirements for facilities  space equipment  visual aids  and supplies
980eded6b785242167618c972e14b54d75e1fe10,Instructs or coordinates to obtain subject matter expert instructors/facilitators for FC curriculum.,instructs or coordinates to obtain subject matter expert instructors facilitators for fc curriculum
0a5419726487e82873fd24fd675a6debdde321fe,Coordinates with unit commanders and first sergeants to schedule attendees.,coordinates with unit commanders and first sergeants to schedule attendees
f21169ab640f127a3073699f4c3c16b24b8dffe0,Provides functional oversight for the FTEC.,provides functional oversight for the ftec
c9e0488dace6d0d4ad75ba46978554e3ad930ec5,The DA will perform and/or facilitate all FTEC responsibilities.,the da will perform and or facilitate all ftec responsibilities
9913dcb73d58e6f6b0f26c97b5aeb5a3f6038f39,"Plans and organizes requirements for education, facilities, space equipment, visual aids, and supplies.",plans and organizes requirements for education  facilities  space equipment  visual aids  and supplies
c5b4f3d93d6461a1e236d9e2ef278d3584394ad6,"Provides management consultant services relating to career opportunities, progression, and planning.",provides management consultant services relating to career opportunities  progression  and planning
a0d424421a65243b036c3754bd43b96ff0f2edd6,"Conducts and administers symposiums, workshops, or conferences; interprets organizational surveys; evaluates program management effectiveness and provides feedback.",conducts and administers symposiums  workshops  or conferences  interprets organizational surveys  evaluates program management effectiveness and provides feedback
f4a16d4a9e91d77816b002e1df6bf1b219c6bca9,Provides the organization commander a deployable force to execute the unit mission.,provides the organization commander a deployable force to execute the unit mission
cb8d62b62486a168faef678176d3c589fb9afb2b,"Must remain vigilant for, and move to resolve, issues that, left unchecked, would adversely impact the deployment readiness of military members, and assigned deployment equipment.",must remain vigilant for  and move to resolve  issues that  left unchecked  would adversely impact the deployment readiness of military members  and assigned deployment equipment
de20333b89db678657b6354e326a01f6b02719d8,Prepares organization personnel and cargo to deploy in support of mission requirements.,prepares organization personnel and cargo to deploy in support of mission requirements
b0d1ef0dc6fcdf7143615c096e8add39bc25a879,Exercises the necessary leadership to provide and sustain a mission-ready capability for the organization commander.,exercises the necessary leadership to provide and sustain a mission ready capability for the organization commander
b67534bae6618afa7b08130123eec12cf76bfae2,Advises the organization commander on readiness status.,advises the organization commander on readiness status
628af5aff63f6b24856ab9025b434f2d85464a10,Assists the commander in preparation and execution of unit deployments.,assists the commander in preparation and execution of unit deployments
